Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,Region,State,City,Postal_Code,Product_ID,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Discount,Sales,Profit
5809,US-2025-103469,2025-05-01,2025-05-06,Standard Class,CUST-00155,Brenda Hall,Corporate,United States,West,Oregon,Portland,97201,P-0031,Office Supplies,Envelopes,Padded Mailers (25ct),2,16.99,0.1,30.58,11.06
5810,US-2025-103470,2025-05-01,2025-05-05,Standard Class,CUST-00570,Michael Johnson,Consumer,United States,South,Louisiana,New Orleans,70112,P-0021,Office Supplies,Paper,Legal Pad 3-Pack,4,7.99,0.0,31.96,14.3
5811,US-2025-103471,2025-05-02,2025-05-09,Standard Class,CUST-00374,Sergio Knight,Corporate,United States,South,Louisiana,New Orleans,70112,P-0043,Technology,Machines,Laser Printer,6,399.99,0.0,2399.94,465.67
5812,US-2025-103471,2025-05-02,2025-05-09,Standard Class,CUST-00374,Sergio Knight,Corporate,United States,South,Louisiana,New Orleans,70112,P-0024,Office Supplies,Storage,Desktop File Organizer,4,22.99,0.0,91.96,38.89
5813,US-2025-103472,2025-05-02,2025-05-06,Standard Class,CUST-00594,Randy Smith,Consumer,United States,Central,Missouri,Kansas City,64105,P-0040,Technology,Phones,Smartphone Screen Protector,1,14.99,0.0,14.99,7.94
5814,US-2025-103473,2025-05-02,2025-05-03,First Class,CUST-00083,Michael Evans,Consumer,United States,East,Pennsylvania,Pittsburgh,15222,P-0035,Office Supplies,Fasteners,Paper Clips Jumbo (100ct),3,3.99,0.1,10.77,4.28
5815,US-2025-103474,2025-05-03,2025-05-04,First Class,CUST-00464,Taylor Carlson,Consumer,United States,West,California,San Francisco,94103,P-0032,Office Supplies,Supplies,Stapler - Heavy Duty,3,14.99,0.2,35.98,8.2
5816,US-2025-103475,2025-05-03,2025-05-06,Second Class,CUST-00302,Heather Fields,Corporate,United States,Central,Missouri,St. Louis,63101,P-0035,Office Supplies,Fasteners,Paper Clips Jumbo (100ct),1,3.99,0.1,3.59,1.66
5817,US-2025-103475,2025-05-03,2025-05-06,Second Class,CUST-00302,Heather Fields,Corporate,United States,Central,Missouri,St. Louis,63101,P-0018,Office Supplies,Binders,Presentation Binder,6,15.99,0.15,81.55,32.32
5818,US-2025-103475,2025-05-03,2025-05-06,Second Class,CUST-00302,Heather Fields,Corporate,United States,Central,Missouri,St. Louis,63101,P-0046,Technology,Accessories,Wireless Mouse,2,24.99,0.0,49.98,21.24
5819,US-2025-103475,2025-05-03,2025-05-06,Second Class,CUST-00302,Heather Fields,Corporate,United States,Central,Missouri,St. Louis,63101,P-0031,Office Supplies,Envelopes,Padded Mailers (25ct),3,16.99,0.1,45.87,17.87
5820,US-2025-103476,2025-05-03,2025-05-09,Standard Class,CUST-00186,Dr. Hannah Patterson,Corporate,United States,East,New York,New York,10001,P-0022,Office Supplies,Storage,Plastic Storage Bin,2,17.99,0.15,30.58,7.8
5821,US-2025-103476,2025-05-03,2025-05-09,Standard Class,CUST-00186,Dr. Hannah Patterson,Corporate,United States,East,New York,New York,10001,P-0035,Office Supplies,Fasteners,Paper Clips Jumbo (100ct),2,3.99,0.1,7.18,3.07
5822,US-2025-103477,2025-05-03,2025-05-10,Standard Class,CUST-00254,Barbara Dudley,Corporate,United States,South,North Carolina,Charlotte,28202,P-0022,Office Supplies,Storage,Plastic Storage Bin,1,17.99,0.0,17.99,6.64
5823,US-2025-103478,2025-05-03,2025-05-07,Standard Class,CUST-00645,Edwin Nunez,Consumer,United States,Central,Texas,Dallas,75201,P-0035,Office Supplies,Fasteners,Paper Clips Jumbo (100ct),2,3.99,0.0,7.98,3.88
5824,US-2025-103478,2025-05-03,2025-05-07,Standard Class,CUST-00645,Edwin Nunez,Consumer,United States,Central,Texas,Dallas,75201,P-0012,Furniture,Furnishings,Desk Lamp - LED,5,39.99,0.0,199.95,78.49
5825,US-2025-103479,2025-05-03,2025-05-10,Standard Class,CUST-00391,Thomas Atkins,Corporate,United States,West,California,Los Angeles,90012,P-0002,Furniture,Chairs,Mesh Task Chair,2,129.99,0.2,207.98,36.91
5826,US-2025-103479,2025-05-03,2025-05-10,Standard Class,CUST-00391,Thomas Atkins,Corporate,United States,West,California,Los Angeles,90012,P-0051,Technology,Copiers,Desktop Scanner,3,159.99,0.2,383.98,11.92
5827,US-2025-103480,2025-05-03,2025-05-07,Standard Class,CUST-00155,Brenda Hall,Corporate,United States,West,Oregon,Portland,97201,P-0036,Office Supplies,Fasteners,Push Pins (50ct),4,4.49,0.0,17.96,9.2
5828,US-2025-103480,2025-05-03,2025-05-07,Standard Class,CUST-00155,Brenda Hall,Corporate,United States,West,Oregon,Portland,97201,P-0021,Office Supplies,Paper,Legal Pad 3-Pack,3,7.99,0.0,23.97,10.65
5829,US-2025-103481,2025-05-04,2025-05-10,Standard Class,CUST-00276,Matthew Moore,Consumer,United States,South,North Carolina,Charlotte,28202,P-0030,Office Supplies,Envelopes,Business Envelopes (100ct),1,9.99,0.0,9.99,5.19
5830,US-2025-103482,2025-05-04,2025-05-11,Standard Class,CUST-00619,Emily Wilson,Consumer,United States,Central,Minnesota,Minneapolis,55401,P-0024,Office Supplies,Storage,Desktop File Organizer,3,22.99,0.0,68.97,28.59
5831,US-2025-103482,2025-05-04,2025-05-11,Standard Class,CUST-00619,Emily Wilson,Consumer,United States,Central,Minnesota,Minneapolis,55401,P-0037,Office Supplies,Fasteners,Rubber Bands (1lb),6,5.49,0.0,32.94,16.6
5832,US-2025-103483,2025-05-04,2025-05-06,Second Class,CUST-00649,Jennifer Miranda,Corporate,United States,East,New Jersey,Newark,07102,P-0019,Office Supplies,Paper,Copy Paper Ream (500 sheets),4,8.99,0.2,28.77,11.71
5833,US-2025-103484,2025-05-05,2025-05-09,Standard Class,CUST-00455,Alfred Galvan,Corporate,United States,Central,Texas,Dallas,75201,P-0029,Office Supplies,Labels,Shipping Label Roll,1,13.99,0.0,13.99,6.42
5834,US-2025-103485,2025-05-05,2025-05-10,Standard Class,CUST-00312,Victor Taylor,Home Office,United States,West,California,San Diego,92101,P-0029,Office Supplies,Labels,Shipping Label Roll,5,13.99,0.2,55.96,19.18
5835,US-2025-103485,2025-05-05,2025-05-10,Standard Class,CUST-00312,Victor Taylor,Home Office,United States,West,California,San Diego,92101,P-0042,Technology,Machines,All-in-One Inkjet Printer,3,189.99,0.15,484.47,47.67
5836,US-2025-103486,2025-05-06,2025-05-07,First Class,CUST-00349,James Parks,Consumer,United States,West,Colorado,Denver,80202,P-0004,Furniture,Chairs,Folding Guest Chair,1,74.99,0.1,67.49,20.3
5837,US-2025-103487,2025-05-06,2025-05-13,Standard Class,CUST-00520,Vincent Reynolds,Consumer,United States,East,Pennsylvania,Philadelphia,19102,P-0045,Technology,Machines,Label Maker,3,44.99,0.0,134.97,37.02
5838,US-2025-103487,2025-05-06,2025-05-13,Standard Class,CUST-00520,Vincent Reynolds,Consumer,United States,East,Pennsylvania,Philadelphia,19102,P-0007,Furniture,Tables,Laminate Office Desk,3,219.99,0.1,593.97,161.16
5839,US-2025-103487,2025-05-06,2025-05-13,Standard Class,CUST-00520,Vincent Reynolds,Consumer,United States,East,Pennsylvania,Philadelphia,19102,P-0041,Technology,Phones,Phone Charging Dock,1,29.99,0.0,29.99,9.97
5840,US-2025-103488,2025-05-06,2025-05-13,Standard Class,CUST-00161,Paul Castaneda,Corporate,United States,South,Georgia,Atlanta,30303,P-0008,Furniture,Tables,Glass Top Side Table,2,149.99,0.0,299.98,106.99
5841,US-2025-103488,2025-05-06,2025-05-13,Standard Class,CUST-00161,Paul Castaneda,Corporate,United States,South,Georgia,Atlanta,30303,P-0016,Office Supplies,Binders,3-Ring View Binder 2in,5,12.99,0.2,51.96,17.47
5842,US-2025-103488,2025-05-06,2025-05-13,Standard Class,CUST-00161,Paul Castaneda,Corporate,United States,South,Georgia,Atlanta,30303,P-0025,Office Supplies,Art,Colored Marker Set,1,11.99,0.0,11.99,5.58
5843,US-2025-103488,2025-05-06,2025-05-13,Standard Class,CUST-00161,Paul Castaneda,Corporate,United States,South,Georgia,Atlanta,30303,P-0031,Office Supplies,Envelopes,Padded Mailers (25ct),6,16.99,0.3,71.36,12.96
5844,US-2025-103489,2025-05-06,2025-05-10,Second Class,CUST-00060,John Daniel,Corporate,United States,East,Pennsylvania,Pittsburgh,15222,P-0003,Furniture,Chairs,Ergonomic Kneeling Chair,2,159.99,0.2,255.98,35.46
5845,US-2025-103490,2025-05-07,2025-05-14,Standard Class,CUST-00226,Benjamin Smith,Consumer,United States,West,Colorado,Denver,80202,P-0002,Furniture,Chairs,Mesh Task Chair,1,129.99,0.3,90.99,7.86
5846,US-2025-103491,2025-05-07,2025-05-09,First Class,CUST-00142,David Douglas Jr.,Consumer,United States,Central,Missouri,Kansas City,64105,P-0006,Furniture,Tables,Round Conference Table,1,599.99,0.0,599.99,164.54
5847,US-2025-103491,2025-05-07,2025-05-09,First Class,CUST-00142,David Douglas Jr.,Consumer,United States,Central,Missouri,Kansas City,64105,P-0029,Office Supplies,Labels,Shipping Label Roll,1,13.99,0.2,11.19,4.04
5848,US-2025-103492,2025-05-07,2025-05-09,Second Class,CUST-00557,Kathryn Williams,Corporate,United States,East,New Jersey,Newark,07102,P-0038,Technology,Phones,Wireless Desk Phone,2,79.99,0.0,159.98,40.51
5849,US-2025-103493,2025-05-07,2025-05-14,Standard Class,CUST-00537,Morgan Valencia,Home Office,United States,East,New Jersey,Newark,07102,P-0006,Furniture,Tables,Round Conference Table,2,599.99,0.15,1019.98,127.3
5850,US-2025-103493,2025-05-07,2025-05-14,Standard Class,CUST-00537,Morgan Valencia,Home Office,United States,East,New Jersey,Newark,07102,P-0043,Technology,Machines,Laser Printer,3,399.99,0.0,1199.97,250.75
5851,US-2025-103494,2025-05-08,2025-05-13,Standard Class,CUST-00515,Angelica Parker,Consumer,United States,West,Washington,Seattle,98101,P-0052,Technology,Copiers,Multifunction Copier,1,899.99,0.2,719.99,-74.1
5852,US-2025-103495,2025-05-08,2025-05-12,Standard Class,CUST-00291,David Smith,Consumer,United States,West,Colorado,Denver,80202,P-0035,Office Supplies,Fasteners,Paper Clips Jumbo (100ct),3,3.99,0.0,11.97,5.61
5853,US-2025-103495,2025-05-08,2025-05-12,Standard Class,CUST-00291,David Smith,Consumer,United States,West,Colorado,Denver,80202,P-0002,Furniture,Chairs,Mesh Task Chair,1,129.99,0.3,90.99,6.35
5854,US-2025-103495,2025-05-08,2025-05-12,Standard Class,CUST-00291,David Smith,Consumer,United States,West,Colorado,Denver,80202,P-0033,Office Supplies,Supplies,Scissors 3-Pack,5,8.99,0.2,35.96,10.5
5855,US-2025-103496,2025-05-08,2025-05-13,Standard Class,CUST-00354,Michael Farrell,Corporate,United States,West,California,San Francisco,94103,P-0029,Office Supplies,Labels,Shipping Label Roll,1,13.99,0.0,13.99,5.56
5856,US-2025-103496,2025-05-08,2025-05-13,Standard Class,CUST-00354,Michael Farrell,Corporate,United States,West,California,San Francisco,94103,P-0030,Office Supplies,Envelopes,Business Envelopes (100ct),4,9.99,0.1,35.96,14.69
5857,US-2025-103497,2025-05-08,2025-05-13,Standard Class,CUST-00129,Cameron Fisher,Consumer,United States,East,Pennsylvania,Philadelphia,19102,P-0031,Office Supplies,Envelopes,Padded Mailers (25ct),2,16.99,0.0,33.98,14.06
5858,US-2025-103498,2025-05-09,2025-05-15,Standard Class,CUST-00172,Darlene Miller,Consumer,United States,West,California,San Francisco,94103,P-0042,Technology,Machines,All-in-One Inkjet Printer,2,189.99,0.0,379.98,84.56
5859,US-2025-103498,2025-05-09,2025-05-15,Standard Class,CUST-00172,Darlene Miller,Consumer,United States,West,California,San Francisco,94103,P-0035,Office Supplies,Fasteners,Paper Clips Jumbo (100ct),2,3.99,0.3,5.59,1.57
5860,US-2025-103498,2025-05-09,2025-05-15,Standard Class,CUST-00172,Darlene Miller,Consumer,United States,West,California,San Francisco,94103,P-0018,Office Supplies,Binders,Presentation Binder,1,15.99,0.15,13.59,4.63
5861,US-2025-103499,2025-05-10,2025-05-16,Standard Class,CUST-00242,Matthew Moon,Consumer,United States,East,Maryland,Baltimore,21201,P-0047,Technology,Accessories,Mechanical Keyboard,6,69.99,0.1,377.95,65.57
5862,US-2025-103500,2025-05-10,2025-05-12,Second Class,CUST-00068,Carol Tucker,Consumer,United States,South,Florida,Orlando,32801,P-0028,Office Supplies,Labels,Address Label Sheets (100ct),1,10.99,0.3,7.69,1.42
5863,US-2025-103500,2025-05-10,2025-05-12,Second Class,CUST-00068,Carol Tucker,Consumer,United States,South,Florida,Orlando,32801,P-0031,Office Supplies,Envelopes,Padded Mailers (25ct),4,16.99,0.1,61.16,20.45
5864,US-2025-103501,2025-05-10,2025-05-14,Standard Class,CUST-00607,Brian Martin,Consumer,United States,Central,Missouri,Kansas City,64105,P-0035,Office Supplies,Fasteners,Paper Clips Jumbo (100ct),2,3.99,0.0,7.98,4.04
5865,US-2025-103502,2025-05-10,2025-05-11,First Class,CUST-00464,Taylor Carlson,Consumer,United States,West,California,San Francisco,94103,P-0003,Furniture,Chairs,Ergonomic Kneeling Chair,4,159.99,0.0,639.96,213.72
5866,US-2025-103503,2025-05-10,2025-05-17,Standard Class,CUST-00630,Kevin Davis,Consumer,United States,East,New Jersey,Newark,07102,P-0001,Furniture,Chairs,Executive Leather Office Chair,2,289.99,0.4,347.99,-17.79
5867,US-2025-103504,2025-05-10,2025-05-13,Second Class,CUST-00386,Chad Scott,Home Office,United States,West,California,Los Angeles,90012,P-0051,Technology,Copiers,Desktop Scanner,5,159.99,0.2,639.96,-13.22
5868,US-2025-103504,2025-05-10,2025-05-13,Second Class,CUST-00386,Chad Scott,Home Office,United States,West,California,Los Angeles,90012,P-0029,Office Supplies,Labels,Shipping Label Roll,4,13.99,0.2,44.77,13.38
5869,US-2025-103505,2025-05-11,2025-05-12,First Class,CUST-00246,Donna Landry,Home Office,United States,Central,Texas,Dallas,75201,P-0044,Technology,Machines,Paper Shredder,5,89.99,0.2,359.96,50.46
5870,US-2025-103506,2025-05-11,2025-05-17,Standard Class,CUST-00383,Douglas Gregory,Corporate,United States,South,Georgia,Atlanta,30303,P-0011,Furniture,Bookcases,Modular Storage Bookcase,6,229.99,0.15,1172.95,214.0
5871,US-2025-103506,2025-05-11,2025-05-17,Standard Class,CUST-00383,Douglas Gregory,Corporate,United States,South,Georgia,Atlanta,30303,P-0024,Office Supplies,Storage,Desktop File Organizer,4,22.99,0.0,91.96,35.09
5872,US-2025-103507,2025-05-11,2025-05-14,Second Class,CUST-00411,Angela Lin,Consumer,United States,West,Oregon,Portland,97201,P-0026,Office Supplies,Art,Highlighter Pack (6pk),3,5.99,0.1,16.17,7.49
5873,US-2025-103507,2025-05-11,2025-05-14,Second Class,CUST-00411,Angela Lin,Consumer,United States,West,Oregon,Portland,97201,P-0047,Technology,Accessories,Mechanical Keyboard,1,69.99,0.0,69.99,22.82
5874,US-2025-103507,2025-05-11,2025-05-14,Second Class,CUST-00411,Angela Lin,Consumer,United States,West,Oregon,Portland,97201,P-0020,Office Supplies,Paper,Sticky Notes Multi-Pack,3,9.49,0.3,19.93,5.12
5875,US-2025-103508,2025-05-12,2025-05-14,Second Class,CUST-00408,Jeremy Turner,Corporate,United States,South,Georgia,Atlanta,30303,P-0002,Furniture,Chairs,Mesh Task Chair,3,129.99,0.1,350.97,95.32
5876,US-2025-103508,2025-05-12,2025-05-14,Second Class,CUST-00408,Jeremy Turner,Corporate,United States,South,Georgia,Atlanta,30303,P-0041,Technology,Phones,Phone Charging Dock,2,29.99,0.15,50.98,14.63
5877,US-2025-103509,2025-05-12,2025-05-16,Second Class,CUST-00119,Victor Baker,Corporate,United States,South,Louisiana,New Orleans,70112,P-0005,Furniture,Tables,Adjustable Height Standing Desk,4,349.99,0.1,1259.96,274.28
5878,US-2025-103510,2025-05-12,2025-05-14,Second Class,CUST-00615,Elizabeth Sharp,Home Office,United States,Central,Missouri,Kansas City,64105,P-0030,Office Supplies,Envelopes,Business Envelopes (100ct),2,9.99,0.2,15.98,4.72
5879,US-2025-103511,2025-05-12,2025-05-17,Standard Class,CUST-00188,Samantha Garcia,Consumer,United States,Central,Minnesota,Minneapolis,55401,P-0005,Furniture,Tables,Adjustable Height Standing Desk,1,349.99,0.1,314.99,58.56
5880,US-2025-103512,2025-05-13,2025-05-15,First Class,CUST-00188,Samantha Garcia,Consumer,United States,Central,Minnesota,Minneapolis,55401,P-0048,Technology,Accessories,USB-C Hub,4,34.99,0.0,139.96,50.24
5881,US-2025-103513,2025-05-13,2025-05-17,Second Class,CUST-00569,Lisa Randall,Consumer,United States,West,Colorado,Denver,80202,P-0006,Furniture,Tables,Round Conference Table,6,599.99,0.0,3599.94,1062.95
5882,US-2025-103514,2025-05-13,2025-05-20,Standard Class,CUST-00015,Dylan Miller,Corporate,United States,Central,Missouri,Kansas City,64105,P-0031,Office Supplies,Envelopes,Padded Mailers (25ct),2,16.99,0.2,27.18,7.48
5883,US-2025-103515,2025-05-13,2025-05-18,Standard Class,CUST-00564,Veronica Silva,Home Office,United States,Central,Missouri,Kansas City,64105,P-0021,Office Supplies,Paper,Legal Pad 3-Pack,2,7.99,0.3,11.19,2.79
5884,US-2025-103516,2025-05-14,2025-05-14,Same Day,CUST-00504,Zachary Mitchell,Corporate,United States,West,Oregon,Portland,97201,P-0015,Furniture,Furnishings,Desk Organizer Tray,3,19.99,0.15,50.97,15.66
5885,US-2025-103517,2025-05-14,2025-05-18,Second Class,CUST-00611,Samantha Robertson,Consumer,United States,South,North Carolina,Charlotte,28202,P-0043,Technology,Machines,Laser Printer,3,399.99,0.0,1199.97,260.21
5886,US-2025-103518,2025-05-14,2025-05-16,Second Class,CUST-00086,Daniel Baker,Consumer,United States,East,Massachusetts,Boston,02108,P-0038,Technology,Phones,Wireless Desk Phone,3,79.99,0.0,239.97,69.74
5887,US-2025-103518,2025-05-14,2025-05-16,Second Class,CUST-00086,Daniel Baker,Consumer,United States,East,Massachusetts,Boston,02108,P-0020,Office Supplies,Paper,Sticky Notes Multi-Pack,2,9.49,0.1,17.08,6.62
5888,US-2025-103519,2025-05-15,2025-05-20,Standard Class,CUST-00416,Antonio Garcia,Consumer,United States,East,New York,New York,10001,P-0030,Office Supplies,Envelopes,Business Envelopes (100ct),7,9.99,0.2,55.94,17.44
5889,US-2025-103520,2025-05-15,2025-05-19,Standard Class,CUST-00006,Connie Lawrence,Consumer,United States,East,Maryland,Baltimore,21201,P-0039,Technology,Phones,VoIP Conference Phone,1,249.99,0.0,249.99,67.21
5890,US-2025-103521,2025-05-15,2025-05-15,Same Day,CUST-00171,Jamie Walton,Consumer,United States,Central,Missouri,St. Louis,63101,P-0023,Office Supplies,Storage,File Cabinet - 2 Drawer,6,129.99,0.2,623.95,84.13
5891,US-2025-103522,2025-05-15,2025-05-15,Same Day,CUST-00021,Margaret Hawkins DDS,Consumer,United States,West,Colorado,Denver,80202,P-0014,Furniture,Furnishings,Framed Wall Art Set,2,59.99,0.3,83.99,6.08
5892,US-2025-103523,2025-05-16,2025-05-19,Second Class,CUST-00015,Dylan Miller,Corporate,United States,Central,Missouri,Kansas City,64105,P-0009,Furniture,Bookcases,5-Shelf Bookcase,3,189.99,0.1,512.97,125.8
5893,US-2025-103524,2025-05-16,2025-05-16,Same Day,CUST-00524,Sarah King,Consumer,United States,West,Colorado,Denver,80202,P-0013,Furniture,Furnishings,Wall Clock,6,24.99,0.0,149.94,69.81
5894,US-2025-103524,2025-05-16,2025-05-16,Same Day,CUST-00524,Sarah King,Consumer,United States,West,Colorado,Denver,80202,P-0027,Office Supplies,Art,Sketch Pad,2,8.49,0.2,13.58,4.58
5895,US-2025-103525,2025-05-16,2025-05-23,Standard Class,CUST-00178,Michael Wang,Consumer,United States,East,Pennsylvania,Philadelphia,19102,P-0005,Furniture,Tables,Adjustable Height Standing Desk,1,349.99,0.4,209.99,-45.44
5896,US-2025-103526,2025-05-16,2025-05-20,Standard Class,CUST-00050,Eric Carney,Corporate,United States,East,New York,New York,10001,P-0050,Technology,Accessories,Webcam 1080p,3,49.99,0.1,134.97,33.68
5897,US-2025-103527,2025-05-16,2025-05-21,Standard Class,CUST-00646,Kim Morrow,Consumer,United States,Central,Missouri,St. Louis,63101,P-0016,Office Supplies,Binders,3-Ring View Binder 2in,3,12.99,0.1,35.07,13.73
5898,US-2025-103528,2025-05-16,2025-05-23,Standard Class,CUST-00059,Brent Jordan,Consumer,United States,West,California,San Diego,92101,P-0017,Office Supplies,Binders,Heavy-Duty Binder Clips (12pk),5,6.49,0.0,32.45,15.36
5899,US-2025-103528,2025-05-16,2025-05-23,Standard Class,CUST-00059,Brent Jordan,Consumer,United States,West,California,San Diego,92101,P-0004,Furniture,Chairs,Folding Guest Chair,2,74.99,0.0,149.98,62.28
5900,US-2025-103529,2025-05-16,2025-05-20,Standard Class,CUST-00169,Joel Williams,Consumer,United States,West,Washington,Seattle,98101,P-0030,Office Supplies,Envelopes,Business Envelopes (100ct),3,9.99,0.0,29.97,13.83
5901,US-2025-103529,2025-05-16,2025-05-20,Standard Class,CUST-00169,Joel Williams,Consumer,United States,West,Washington,Seattle,98101,P-0044,Technology,Machines,Paper Shredder,1,89.99,0.15,76.49,14.51
5902,US-2025-103530,2025-05-16,2025-05-20,Standard Class,CUST-00394,Robert Montgomery,Consumer,United States,West,Washington,Seattle,98101,P-0003,Furniture,Chairs,Ergonomic Kneeling Chair,2,159.99,0.2,255.98,45.44
